static/images/obj100__320.png,0.96433824,1.3109766,8441.363,1
static/images/obj100__325.png,0.87727237,1.097055,25708.074,1
static/images/obj100__330.png,0.89607173,1.0931404,24281.504,1
static/images/obj100__335.png,0.89163136,1.1083698,16667.12,1
static/images/obj100__340.png,0.9378134,1.1584207,9074.007,1
static/images/obj100__345.png,0.8650082,0.97294104,21504.07,1
static/images/obj100__35.png,0.95288587,1.1220034,11773.223,1
static/images/obj100__350.png,0.8933656,1.0646224,23719.697,1
static/images/obj100__355.png,0.90960485,0.9358943,19269.154,1
static/images/obj100__40.png,0.9325166,1.0057774,11304.404,1
static/images/obj100__45.png,1.0258733,1.0356197,9039.237,1
static/images/obj100__5.png,1.089454,0.94208467,20938.674,1
static/images/obj100__50.png,0.90590215,1.0347626,13253.803,1
static/images/obj100__55.png,0.86492085,0.98023427,26711.613,1
static/images/obj100__60.png,0.92127514,1.0740321,12237.791,1
static/images/obj100__65.png,0.8519415,0.9193853,23032.84,1
static/images/obj100__70.png,0.85001373,0.89174664,11902.667,1
static/images/obj100__75.png,0.9488446,1.114064,19283.098,1
static/images/obj100__80.png,1.0571988,1.0976619,15715.521,1
static/images/obj100__85.png,1.1427674,1.3298953,22625.535,1
static/images/obj100__90.png,1.2776157,1.147402,22838.64,1
static/images/obj100__95.png,1.133806,1.2498076,58426.617,1
static/images/obj10__0.png,1.0183674,0.80395865,34509.062,1
static/images/obj10__10.png,0.92060083,1.8251903,21006.092,1
static/images/obj10__100.png,0.7105722,0.63048553,42638.656,1
static/images/obj10__105.png,0.69399035,0.6590795,65170.96,1
static/images/obj10__110.png,0.7092671,0.6682637,68133.35,1
static/images/obj10__115.png,0.8095726,0.6704949,42768.08,1
static/images/obj10__120.png,0.79014057,0.70145106,42673.76,1
static/images/obj10__125.png,0.82515,0.8981962,47369.906,1
static/images/obj10__130.png,0.71544254,0.83646715,46162.953,1
static/images/obj10__135.png,0.75358176,1.0027422,34848.89,1
static/images/obj10__140.png,0.7923019,0.89502406,35107.18,1
static/images/obj10__145.png,0.76355606,0.9839619,33229.67,1
static/images/obj10__15.png,0.84701526,0.97774667,39613.344,1
static/images/obj10__150.png,0.81492096,0.90785563,26750.707,1
static/images/obj10__155.png,0.81958413,0.9656673,35963.773,1
static/images/obj10__160.png,0.8950474,1.0362079,25262.459,1
static/images/obj10__165.png,0.8320365,1.2931192,43166.375,1
static/images/obj10__170.png,0.82928395,0.9026376,36456.32,1
static/images/obj10__175.png,0.8229625,0.88333416,33413.44,1
static/images/obj10__180.png,0.81683296,0.8329252,34066.605,1
static/images/obj10__185.png,0.8635518,1.0643361,37264.594,1
static/images/obj10__190.png,0.8164548,0.924479,26083.396,1
static/images/obj10__195.png,0.82047594,0.83669245,34581.66,1
static/images/obj10__20.png,0.8664693,0.9787371,39585.32,1
static/images/obj10__200.png,0.8689512,1.0934484,15894.881,1
static/images/obj10__205.png,0.84515995,0.98681307,21248.754,1
static/images/obj10__210.png,0.736073,0.76243293,22784.867,1
static/images/obj10__215.png,0.8023972,0.8627515,35479.445,1
static/images/obj10__220.png,0.87845576,0.9812977,9820.198,1
static/images/obj10__225.png,0.7859644,0.95807457,34181.78,1
static/images/obj10__230.png,0.7494774,0.88092965,23147.678,1
static/images/obj10__235.png,0.7456319,0.64956045,50770.895,1
static/images/obj10__240.png,0.7937394,0.7618214,34357.5,1
static/images/obj10__245.png,0.8286581,0.70578253,26761.688,1
static/images/obj10__25.png,0.950575,1.3640553,25358.555,1
static/images/obj10__250.png,0.792047,0.7011393,21594.549,1
static/images/obj10__255.png,0.7306651,0.6213924,40690.1,1
static/images/obj10__260.png,0.7732341,0.6747977,41270.035,1
static/images/obj10__265.png,0.77615356,0.70517653,34225.734,1
static/images/obj10__270.png,0.73111945,0.7807643,29371.84,1
static/images/obj10__275.png,0.7440312,0.67459166,35311.06,1
static/images/obj10__280.png,0.7668302,0.7175409,28222.475,1
static/images/obj10__285.png,0.78663325,0.66579956,17542.516,1
static/images/obj10__290.png,0.7589482,0.64667124,35047.64,1
static/images/obj10__295.png,0.83519703,0.83461225,32605.232,1
static/images/obj10__30.png,0.7963889,0.79627585,25502.016,1
static/images/obj10__300.png,0.81428546,0.6956244,31824.303,1
static/images/obj10__305.png,0.8867837,0.78783023,19970.275,1
static/images/obj10__310.png,0.8354377,1.0177674,36126.586,1
static/images/obj10__315.png,0.7770988,1.1173009,34827.15,1
static/images/obj10__320.png,0.6765444,1.0482857,56097.547,1
static/images/obj10__325.png,0.76011115,0.79817384,37464.54,1
static/images/obj10__330.png,0.79611945,0.76560706,47833.11,1
static/images/obj10__335.png,0.81671166,0.8568715,52565.76,1
static/images/obj10__340.png,0.89498985,0.7269262,41482.44,1
static/images/obj10__345.png,0.89845335,1.1481646,36667.22,1
static/images/obj10__35.png,0.7976473,0.78372175,47416.652,1
static/images/obj10__350.png,0.8234838,0.82540184,55547.895,1
static/images/obj10__355.png,274878.78,1.1452973,40477.73,1
static/images/obj10__40.png,0.8606748,0.99342334,36416.785,1
static/images/obj10__45.png,0.89641887,0.76619244,23655.826,1
static/images/obj10__5.png,0.93443453,0.8025285,127409.15,1
static/images/obj10__50.png,0.78799826,0.74906766,37647.83,1
static/images/obj10__55.png,0.74143934,0.6131202,46684.547,1
static/images/obj10__60.png,0.7584882,0.6970694,217287.08,1
static/images/obj10__65.png,0.76695585,0.6844741,45481.656,1
static/images/obj10__70.png,0.7871514,0.71536547,24001.734,1
static/images/obj10__75.png,0.7298697,0.63340163,51618.574,1
static/images/obj10__80.png,0.7136983,0.6764058,51653.79,1
static/images/obj10__85.png,0.6958066,0.6756618,61156.594,1
static/images/obj10__90.png,0.6712812,0.65488434,62242.723,1
static/images/obj10__95.png,0.7211062,0.7056438,65719.82,1
static/images/obj11__0.png,1.0135756,1.034823,26945.797,1
static/images/obj11__10.png,0.90527,0.99562126,7743.2925,1
static/images/obj11__100.png,0.964656,1.0188253,19458.85,1
static/images/obj11__105.png,0.990904,1.011137,16265.045,1
static/images/obj11__110.png,0.95246613,0.9553162,34519.594,1
static/images/obj11__115.png,0.9194062,0.9383326,34845.645,1
static/images/obj11__120.png,0.95204073,1.2212111,18329.887,1
static/images/obj11__125.png,1.3124694,1.089746,17885.16,1
static/images/obj11__130.png,1.0003536,1.5673273,10873.129,1
static/images/obj11__135.png,0.9500376,1.1405654,18554.137,1
static/images/obj11__140.png,0.96893513,1.259473,18457.867,1
static/images/obj11__145.png,1.0127678,1.4114373,27486.045,1
static/images/obj11__15.png,0.89693713,0.95450217,30107.441,1
static/images/obj11__150.png,0.9447111,1.1613551,20805.02,1
static/images/obj11__155.png,1.0273428,1.1077262,9192.442,1
static/images/obj11__160.png,1.1259495,1.2442293,9640.42,1
static/images/obj11__165.png,1.0439482,1.1689794,8348.7,1
static/images/obj11__170.png,1.0034552,1.2604883,12199.175,1
static/images/obj11__175.png,1.0641794,1.2863877,6639.9863,1
static/images/obj11__180.png,1.1263604,1.7197462,6822.964,1
static/images/obj11__185.png,1.0251915,1.3480613,10395.434,1
static/images/obj11__190.png,1.0493516,1.3598408,18717.45,1
static/images/obj11__195.png,1.0133682,1.5787883,9634.068,1
static/images/obj11__20.png,0.8173587,0.85371995,45462.305,1
static/images/obj11__200.png,0.9965308,1.3661431,8739.952,1
static/images/obj11__205.png,0.9625235,1.3599848,17960.863,1
static/images/obj11__210.png,0.9934486,1.3073443,13442.11,1
static/images/obj11__215.png,0.9892196,1.1840618,18312.264,1
static/images/obj11__220.png,0.9951252,1.4489322,20196.041,1
static/images/obj11__225.png,1.0200624,0.96510065,15084.817,1
static/images/obj11__230.png,1.0706079,1.105484,8496.651,1
static/images/obj11__235.png,1.0442668,1.0154016,16709.36,1
static/images/obj11__240.png,1.0080707,1.0222124,11329.254,1
static/images/obj11__245.png,0.98229736,0.94245267,65189.258,1
static/images/obj11__25.png,0.919788,1.0614405,10871.62,1
static/images/obj11__250.png,0.95182675,1.0967457,22941.613,1
static/images/obj11__255.png,0.87525815,0.982159,25894.246,1
static/images/obj11__260.png,0.9913058,1.0534245,7618.3774,1
static/images/obj11__265.png,1.1146598,1.1767108,7244.9204,1
static/images/obj11__270.png,0.9752042,1.007235,19016.234,1
static/images/obj11__275.png,1.0581437,1.1187394,11798.723,1
static/images/obj11__280.png,1.0550568,1.2183335,15982.926,1
static/images/obj11__285.png,1.0060449,1.1511738,18228.97,1
static/images/obj11__290.png,1.1237218,1.2044005,32193.275,1
static/images/obj11__295.png,1.0449357,1.296028,14992.092,1
static/images/obj11__30.png,0.91398597,1.0482085,19698.443,1
static/images/obj11__300.png,0.9877999,1.0318516,32178.004,1
static/images/obj11__305.png,1.0390313,1.2872913,13236.473,1
static/images/obj11__310.png,1.0036278,1.0668397,10462.891,1
static/images/obj11__315.png,1.0118096,1.7024057,23948.766,1
static/images/obj11__320.png,1.0013301,1.447078,21489.3,1
static/images/obj11__325.png,0.97104764,1.537703,31581.836,1
static/images/obj11__330.png,0.9455303,1.6127768,42464.79,1
static/images/obj11__335.png,0.97584015,1.5434687,21771.93,1
static/images/obj11__340.png,0.9931074,1.2278197,31802.748,1
static/images/obj11__345.png,0.9278356,1.073479,94866.56,1
static/images/obj11__35.png,0.974275,1.1741225,18263.21,1
static/images/obj11__350.png,0.9190203,1.1512647,19920.504,1
static/images/obj11__355.png,0.9302814,1.0108877,21086.645,1
static/images/obj11__40.png,0.8994068,0.95613825,17605.838,1
static/images/obj11__45.png,0.91098064,0.9366346,18072.502,1
static/images/obj11__5.png,0.9698758,0.9916784,24216.852,1
static/images/obj11__50.png,1.0359106,1.2016418,25107.613,1
static/images/obj11__55.png,0.9831738,1.2035601,33314.445,1
static/images/obj11__60.png,0.9618362,0.9732187,13438.857,1
static/images/obj11__65.png,0.9045845,0.92692107,25497.688,1
static/images/obj11__70.png,0.96371645,0.98275673,20561.002,1
static/images/obj11__75.png,1.0010517,1.022552,12936.951,1
static/images/obj11__80.png,0.90907687,0.91331136,40981.64,1
static/images/obj11__85.png,1.3058903,1.0265629,12661.793,1
static/images/obj11__90.png,0.88825345,0.9209744,20711.012,1
static/images/obj11__95.png,0.9046304,0.94964457,18795.252,1
static/images/obj12__0.png,1.0030034,1.0360063,1.0006174,1
static/images/obj12__10.png,1.0030034,2.038239,1.0006174,1
static/images/obj12__100.png,1.0029476,1.035699,1.0006027,1
static/images/obj12__105.png,1.0029476,1.035699,1.0006027,1
static/images/obj12__110.png,1.0030034,1.0360063,1.0006174,1
static/images/obj12__115.png,1.0030034,1.0360063,1.0006174,1
static/images/obj12__120.png,1.0030034,1.0360063,1.0006174,1
static/images/obj12__125.png,1.0030653,1.0363523,1.0006335,1
static/images/obj12__130.png,1.0030653,1.0363523,1.0006335,1
static/images/obj12__135.png,1.0030653,1.0363523,1.0006335,1
static/images/obj12__140.png,1.0030653,1.0363523,1.0006335,1
static/images/obj12__145.png,1.0030653,2.3041053,1.0006335,1
static/images/obj12__15.png,1.0697349,1.0931394,27219.295,1
static/images/obj12__150.png,0.7466557,0.57900786,64644.02,1
static/images/obj12__155.png,0.7602006,0.77437854,51463.523,1
static/images/obj12__160.png,0.5481576,0.52804893,165121.17,1
static/images/obj12__165.png,1.6132252,0.17412138,9.295281,1
static/images/obj12__170.png,1.0029476,2.6588519,1.0006027,1
static/images/obj12__175.png,1.0029476,1.035699,1.0006027,1
static/images/obj12__180.png,1.0029476,1.035699,1.0006027,1
static/images/obj12__185.png,1.002897,1.035424,1.0005896,1
static/images/obj12__190.png,1.002897,2.361273,1.0005896,1
static/images/obj12__195.png,0.96437275,0.90954363,27976.096,1
static/images/obj12__20.png,0.74168694,0.6777493,33665.742,1
static/images/obj12__200.png,0.9062443,0.83901954,21896.586,1
static/images/obj12__205.png,0.95039445,0.92182785,38044.77,1
static/images/obj12__210.png,0.94010544,0.8547713,109246.23,1
static/images/obj12__215.png,1.9305209,0.29852083,1.4274753,1
static/images/obj12__220.png,1.0028511,1.0351766,1.0005777,1
static/images/obj12__225.png,1.0028511,1.0351766,1.0005777,1
static/images/obj12__230.png,1.0028511,1.0351766,1.0005777,1
static/images/obj12__235.png,1.0028511,1.0351766,1.0005777,1
static/images/obj12__240.png,1.0028092,1.0349529,1.0005667,1
static/images/obj12__245.png,1.0028511,1.0351766,1.0005777,1
static/images/obj12__25.png,0.8017094,0.5811248,153373.66,1
static/images/obj12__250.png,1.0028511,1.0351766,1.0005777,1
static/images/obj12__255.png,1.002897,1.035424,1.0005896,1
static/images/obj12__260.png,1.002897,1.035424,1.0005896,1
static/images/obj12__265.png,1.0029476,1.035699,1.0006027,1
static/images/obj12__270.png,1.0029476,1.035699,1.0006027,1
static/images/obj12__275.png,1.0029476,1.035699,1.0006027,1
static/images/obj12__280.png,1.0029476,1.035699,1.0006027,1
static/images/obj12__285.png,1.0029476,1.035699,1.0006027,1
static/images/obj12__290.png,1.0029476,1.035699,1.0006027,1
static/images/obj12__295.png,1.0029476,1.035699,1.0006027,1
static/images/obj12__30.png,1.9223104,0.3274996,1.0693345,1
static/images/obj12__300.png,1.0029476,1.035699,1.0006027,1
static/images/obj12__305.png,1.0029476,1.035699,1.0006027,1
static/images/obj12__310.png,1.0030034,1.0360063,1.0006174,1
static/images/obj12__315.png,1.0030034,1.0360063,1.0006174,1
static/images/obj12__320.png,1.0030034,1.0360063,1.0006174,1
static/images/obj12__325.png,1.0030653,1.3342257,1.0006335,1
static/images/obj12__330.png,0.507581,0.53567713,54398.22,1
static/images/obj12__335.png,0.53197324,0.52651167,2358662.8,1
static/images/obj12__340.png,0.6014079,0.62394214,505316.16,1
static/images/obj12__345.png,0.531416,0.39782593,1162736.8,1
static/images/obj12__35.png,1.002897,1.6747134,1.0005896,1
static/images/obj12__350.png,1.0030653,2.591329,1.0006335,1
static/images/obj12__355.png,1.0030034,1.0360063,1.0006174,1
static/images/obj12__40.png,1.002897,1.035424,1.0005896,1
static/images/obj12__45.png,1.002897,1.035424,1.0005896,1
static/images/obj12__5.png,1.0030034,1.0360063,1.0006174,1
static/images/obj12__50.png,1.002897,1.035424,1.0005896,1
static/images/obj12__55.png,1.002897,1.035424,1.0005896,1
static/images/obj12__60.png,1.0028511,1.0351766,1.0005777,1
static/images/obj12__65.png,1.002897,1.035424,1.0005896,1
static/images/obj12__70.png,1.002897,1.035424,1.0005896,1
static/images/obj12__75.png,1.002897,1.035424,1.0005896,1
static/images/obj12__80.png,1.002897,1.035424,1.0005896,1
static/images/obj12__85.png,1.002897,1.035424,1.0005896,1
static/images/obj12__90.png,1.0029476,1.035699,1.0006027,1
static/images/obj12__95.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__0.png,1.0030034,1.0360063,1.0006174,1
static/images/obj13__10.png,1.0030034,1.0360063,1.0006174,1
static/images/obj13__100.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__105.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__110.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__115.png,1.002897,1.035424,1.0005896,1
static/images/obj13__120.png,1.002897,1.035424,1.0005896,1
static/images/obj13__125.png,1.002897,1.035424,1.0005896,1
static/images/obj13__130.png,1.002897,1.035424,1.0005896,1
static/images/obj13__135.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__140.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__145.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__15.png,1.0030034,1.0360063,1.0006174,1
static/images/obj13__150.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__155.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__160.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__165.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__170.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__175.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__180.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__185.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__190.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__195.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__20.png,1.002897,1.035424,1.0005896,1
static/images/obj13__200.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__205.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__210.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__215.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__220.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__225.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__230.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__235.png,1.002897,1.035424,1.0005896,1
static/images/obj13__240.png,1.002897,1.035424,1.0005896,1
static/images/obj13__245.png,1.002897,1.035424,1.0005896,1
static/images/obj13__25.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__250.png,1.002897,1.035424,1.0005896,1
static/images/obj13__255.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__260.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__265.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__270.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__275.png,1.0030034,1.0360063,1.0006174,1
static/images/obj13__280.png,1.0030034,1.0360063,1.0006174,1
static/images/obj13__285.png,1.0030034,1.0360063,1.0006174,1
static/images/obj13__290.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__295.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__30.png,1.002897,1.035424,1.0005896,1
static/images/obj13__300.png,1.002897,1.035424,1.0005896,1
static/images/obj13__305.png,1.002897,1.035424,1.0005896,1
static/images/obj13__310.png,1.002897,1.035424,1.0005896,1
static/images/obj13__315.png,1.0028511,1.0351766,1.0005777,1
static/images/obj13__320.png,1.002897,1.035424,1.0005896,1
static/images/obj13__325.png,1.002897,1.035424,1.0005896,1
static/images/obj13__330.png,1.002897,1.035424,1.0005896,1
static/images/obj13__335.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__340.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__345.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__35.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__350.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__355.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__40.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__45.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__5.png,1.0030034,1.0360063,1.0006174,1
static/images/obj13__50.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__55.png,1.002897,1.035424,1.0005896,1
static/images/obj13__60.png,1.002897,1.035424,1.0005896,1
static/images/obj13__65.png,1.002897,1.035424,1.0005896,1
static/images/obj13__70.png,1.002897,1.035424,1.0005896,1
static/images/obj13__75.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__80.png,1.0030034,1.0360063,1.0006174,1
static/images/obj13__85.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__90.png,1.0029476,1.035699,1.0006027,1
static/images/obj13__95.png,1.0029476,1.035699,1.0006027,1
static/images/obj14__0.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__10.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__100.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__105.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__110.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__115.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__120.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__125.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__130.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__135.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__140.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__145.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__15.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__150.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__155.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__160.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__165.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__170.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__175.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__180.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__185.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__190.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__195.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__20.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__200.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__205.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__210.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__215.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__220.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__225.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__230.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__235.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__240.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__245.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__25.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__250.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__255.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__260.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__265.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__270.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__275.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__280.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__285.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__290.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__295.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__30.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__300.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__305.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__310.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__315.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__320.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__325.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__330.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__335.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__340.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__345.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__35.png,1.0028511,1.0351766,1.0005777,1
static/images/obj14__350.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__355.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__40.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__45.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__5.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__50.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__55.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__60.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__65.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__70.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__75.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__80.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__85.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__90.png,1.0028092,1.0349529,1.0005667,1
static/images/obj14__95.png,1.0028092,1.0349529,1.0005667,1
static/images/obj15__0.png,0.9641405,0.86719,9605.982,1
static/images/obj15__10.png,0.88170385,0.8822509,27452.574,1
static/images/obj15__100.png,0.98508906,1.1165438,24127.621,1
static/images/obj15__105.png,0.9294683,1.1061814,31165.92,1
static/images/obj15__110.png,0.8815212,0.91799027,20037.113,1
static/images/obj15__115.png,0.90766084,0.9750589,23588.178,1
static/images/obj15__120.png,0.8784053,1.0183876,31916.648,1
static/images/obj15__125.png,0.86377406,0.8944005,17280.432,1
static/images/obj15__130.png,0.80348396,0.8412665,26187.03,1
static/images/obj15__135.png,0.8768821,0.95124483,19636.4,1
static/images/obj15__140.png,0.83878857,0.83219457,25379.348,1
static/images/obj15__145.png,0.881404,0.91123927,19840.459,1
static/images/obj15__15.png,0.9082778,0.9039747,28055.336,1
static/images/obj15__150.png,1.2217156,0.9303451,129969.836,1
static/images/obj15__155.png,0.98338425,0.93922055,14360.017,1
static/images/obj15__160.png,0.9594495,1.0839578,10357.382,1
static/images/obj15__165.png,0.93401825,0.9722901,5449.674,1
